category,food_id,food_name,calorie,water,protein,fat,cholesterol,carb,fiber,ash
7,7019,うめ　生　　　,28,90.4,0.7,0.5,0,7.9,2.5,0.5
7,7020,うめ　梅漬　塩漬　　,24,72.3,0.7,0.4,0,6.7,2.7,19.9
7,7021,うめ　梅漬　調味漬　　,53,80.2,1.5,0.5,0,10.5,3.4,7.3
7,7022,うめ　梅干し　塩漬　　,33,65.1,0.9,0.2,0,10.5,3.6,23.3
7,7023,うめ　梅干し　調味漬　　,96,68.7,1.5,0.6,0,21.1,2.5,8.1
7,7024,うめ　梅びしお　　　,200,42.4,0.7,0.5,0,48.1,1.3,8.3
7,7025,うめ　20 %果汁入り飲料,49,87.6,,,0,12.3,0.1,0.1
7,7037,オリーブ　塩漬　グリーンオリーブ　　,145,75.6,1,15,0,4.5,3.3,3.9
7,7038,オリーブ　塩漬　ブラックオリーブ　　,118,81.6,0.8,12.3,,3.4,2.5,1.9
7,7039,オリーブ　塩漬　スタッフドオリーブ　　,137,75.4,0.8,14.3,0,4.2,3.7,5.3
7,7049,かき　甘がき　生　　　,60,83.1,0.4,0.2,0,15.9,1.6,0.4
7,7050,かき　渋抜きがき　生　　　,63,82.2,0.5,0.1,0,16.9,2.8,0.3
7,7051,かき　干しがき　　　,276,24,1.5,1.7,0,71.3,14,1.5
7,7053,かりん　生　　　,68,80.7,0.4,0.1,0,18.3,8.9,0.5
7,7018,（かんきつ類）　いよかん　砂じょう　生　　,46,86.7,0.9,0.1,0,11.8,1.1,0.5
7,7026,（かんきつ類）　うんしゅうみかん　じょうのう　早生　生　,45,87.2,0.5,0.1,0,11.9,0.7,0.3
7,7027,（かんきつ類）　うんしゅうみかん　じょうのう　普通　生　,46,86.9,0.7,0.1,0,12,1,0.3
7,7028,（かんきつ類）　うんしゅうみかん　砂じょう　早生　生　,43,87.8,0.5,0.1,0,11.3,0.4,0.3
7,7029,（かんきつ類）　うんしゅうみかん　砂じょう　普通　生　,45,87.4,0.7,0.1,0,11.5,0.4,0.3
7,7030,（かんきつ類）　うんしゅうみかん　果実飲料　ストレートジュース　,41,88.5,0.5,0.1,0,10.6,0,0.3
7,7031,（かんきつ類）　うんしゅうみかん　果実飲料　濃縮還元ジュース　,38,89.3,0.5,0.1,0,9.9,0,0.2
7,7032,（かんきつ類）　うんしゅうみかん　果実飲料　果粒入りジュース　,47,86.7,0.2,,0,13,,0.1
7,7033,（かんきつ類）　うんしゅうみかん　果実飲料　50 %果汁入り飲料,60,84.9,0.2,,0,14.7,0.1,0.2
7,7034,（かんきつ類）　うんしゅうみかん　果実飲料　20 %果汁入り飲料,50,87.4,0.1,,0,12.4,0,0.1
7,7035,（かんきつ類）　うんしゅうみかん　缶詰　果肉　,64,83.8,0.5,0.1,0,15.3,0.5,0.3
7,7036,（かんきつ類）　うんしゅうみかん　缶詰　液汁　,63,84.1,0.3,0.1,0,15.3,0,0.2
7,7040,（かんきつ類）　オレンジ　ネーブル　砂じょう　生　,46,86.8,0.9,0.1,0,11.8,1,0.4
7,7041,（かんきつ類）　オレンジ　バレンシア　米国産　砂じょう　生　,39,88.7,1,0.1,0,9.8,0.8,0.4
7,7042,（かんきつ類）　オレンジ　バレンシア　果実飲料　ストレートジュース　,42,87.8,0.8,,,11,0.3,0.4
7,7043,（かんきつ類）　オレンジ　バレンシア　果実飲料　濃縮還元ジュース　,42,88.1,0.7,0.1,0,10.7,0.2,0.4
7,7044,（かんきつ類）　オレンジ　バレンシア　果実飲料　50 %果汁入り飲料,47,88.4,0.4,0.2,0,10.8,0.1,0.2
7,7045,（かんきつ類）　オレンジ　バレンシア　果実飲料　30 %果汁入り飲料,41,89.7,0.2,,0,10,,0.1
7,7046,（かんきつ類）　オレンジ　バレンシア　マーマレード　高糖度　,255,36.4,0.2,0.1,0,63.2,0.7,0.1
7,7047,（かんきつ類）　オレンジ　バレンシア　マーマレード　低糖度　,193,51.7,0.3,0.1,0,47.7,1.3,0.2
7,7161,（かんきつ類）　オレンジ　福原オレンジ　砂じょう　生　,39,88.7,1,0.1,0,9.8,0.8,0.4
7,7048,（かんきつ類）　オロブランコ　砂じょう　生　　,40,88.7,0.8,0.1,0,10.1,0.9,0.3
7,7052,（かんきつ類）　かぼす　果汁　生　　,25,90.7,0.4,0.1,0,8.5,0.1,0.3
7,7162,（かんきつ類）　かわちばんかん　砂じょう　生　　,35,90,0.7,0.2,0,8.8,0.6,0.3
7,7163,（かんきつ類）　きよみ　砂じょう　生　　,41,88.4,0.8,0.2,0,10.3,0.6,0.3
7,7056,（かんきつ類）　きんかん　全果　生　　,71,80.8,0.5,0.7,0,17.5,4.6,0.5
7,7062,（かんきつ類）　グレープフルーツ　白肉種　砂じょう　生　,38,89,0.9,0.1,0,9.6,0.6,0.4
7,7164,（かんきつ類）　グレープフルーツ　紅肉種　砂じょう　生　,38,89,0.9,0.1,0,9.6,0.6,0.4
7,7063,（かんきつ類）　グレープフルーツ　果実飲料　ストレートジュース　,40,88.7,0.6,0.1,0,10.3,0.1,0.3
7,7064,（かんきつ類）　グレープフルーツ　果実飲料　濃縮還元ジュース　,35,90.1,0.7,0.1,0,8.8,0.2,0.3
7,7065,（かんきつ類）　グレープフルーツ　果実飲料　50 %果汁入り飲料,46,88.4,0.3,,0,11.1,0.1,0.2
7,7066,（かんきつ類）　グレープフルーツ　果実飲料　20 %果汁入り飲料,39,90.1,0.1,,0,9.7,0,0.1
7,7067,（かんきつ類）　グレープフルーツ　缶詰　,70,82.1,0.5,,0,17.1,0.6,0.3
7,7074,（かんきつ類）　さんぼうかん　砂じょう　生　　,44,87.6,0.7,0.3,0,10.9,0.9,0.5
7,7075,（かんきつ類）　シークヮーサー　果汁　生　　,25,90.9,0.8,0.1,0,7.9,0.3,0.3
7,7076,（かんきつ類）　シークヮーサー　10 %果汁入り飲料,48,88.1,0.1,,0,11.8,0,
7,7165,（かんきつ類）　しらぬひ　砂じょう　生　　,51,85.8,0.8,0.2,0,12.9,0.6,0.3
7,7078,（かんきつ類）　すだち　果皮　生　　,68,80.7,1.8,0.3,0,16.4,10.1,0.8
7,7079,（かんきつ類）　すだち　果汁　生　　,20,92.5,0.5,0.1,0,6.6,0.1,0.3
7,7166,（かんきつ類）　せとか　砂じょう　生　　,47,86.9,0.8,0.2,0,11.7,0.7,0.3
7,7085,（かんきつ類）　セミノール　砂じょう　生　　,49,86,1.1,0.1,0,12.4,0.8,0.4
7,7083,（かんきつ類）　だいだい　果汁　生　　,24,91.2,0.3,0.2,0,8,0,0.3
7,7093,（かんきつ類）　なつみかん　砂じょう　生　　,40,88.6,0.9,0.1,0,10,1.2,0.4
7,7094,（かんきつ類）　なつみかん　缶詰　　,81,79.7,0.5,0.1,0,19.4,0.5,0.3
7,7105,（かんきつ類）　はっさく　砂じょう　生　　,45,87.2,0.8,0.1,0,11.5,1.5,0.4
7,7167,（かんきつ類）　はるみ　砂じょう　生　　,48,86.5,0.9,0.2,0,12.1,0.8,0.3
7,7112,（かんきつ類）　ひゅうがなつ　じょうのう及びアルベド　生　　,45,87.2,0.6,0.1,0,11.7,2.1,0.4
7,7113,（かんきつ類）　ひゅうがなつ　砂じょう　生　　,33,90.7,0.6,0.1,0,8.3,0.7,0.3
7,7126,（かんきつ類）　ぶんたん　砂じょう　生　　,38,89,0.7,0.1,0,9.8,0.9,0.4
7,7127,（かんきつ類）　ぶんたん　ざぼん漬　　,344,14,0.2,0.1,0,85.5,2.7,0.2
7,7129,（かんきつ類）　ぽんかん　砂じょう　生　　,40,88.8,0.9,0.1,0,9.9,1,0.3
7,7142,（かんきつ類）　ゆず　果皮　生　　,59,83.7,1.2,0.5,0,14.2,6.9,0.4
7,7143,（かんきつ類）　ゆず　果汁　生　　,21,92,0.5,0.1,0,7,0.4,0.4
7,7145,（かんきつ類）　ライム　果汁　生　　,27,89.8,0.4,0.1,0,9.3,0.2,0.4
7,7155,（かんきつ類）　レモン　全果　生　　,54,85.3,0.9,0.7,0,12.5,4.9,0.6
7,7156,（かんきつ類）　レモン　果汁　生　　,26,90.5,0.4,0.2,0,8.6,,0.3
7,7054,キウイフルーツ　緑肉種　生　　　,53,84.7,1,0.1,0,13.5,2.5,0.7
7,7168,キウイフルーツ　黄肉種　生　　　,59,83.2,1.1,0.2,0,14.9,1.4,0.5
7,7055,キワノ　生　　　,41,89.2,1.5,0.9,0,8,2.6,0.4
7,7057,グァバ　赤肉種　生　　　,38,88.9,0.6,0.1,0,9.9,5.1,0.5
7,7169,グァバ　白肉種　生　　　,38,88.9,0.6,0.1,0,9.9,5.1,0.5
7,7058,グァバ　果実飲料　20 %果汁入り飲料（ネクター）,51,87.4,0.1,0.1,0,12.3,0.8,0.1
7,7059,グァバ　果実飲料　10 %果汁入り飲料,51,87.4,0.1,0.1,0,12.3,0.2,0.1
7,7060,グーズベリー　生　　　,52,85.2,1,0.1,0,13.2,2.5,0.5
7,7061,ぐみ　生　　　,68,81,1.3,0.2,0,17.2,2,0.3
7,7157,ココナッツ　ココナッツウォーター　　　,20,94.3,0.2,0.1,0,5,0,0.4
7,7158,ココナッツ　ココナッツミルク　　　,150,78.8,1.9,16,0,2.8,0.2,0.5
7,7170,ココナッツ　ナタデココ　　　,73,79.7,0,,0,20.2,0.5,
7,7070,さくらんぼ　国産　生　　　,60,83.1,1,0.2,0,15.2,1.2,0.5
7,7071,さくらんぼ　米国産　生　 　,66,81.1,1.2,0.1,0,17.1,1.4,0.5
7,7072,さくらんぼ　米国産　缶詰　　,74,81.5,0.6,0.1,0,17.6,1,0.2
7,7073,ざくろ　生　　　,56,83.9,0.2,,0,15.5,0,0.4
7,7077,すいか　赤肉種　生　　　,37,89.6,0.6,0.1,0,9.5,0.3,0.2
7,7171,すいか　黄肉種　生　　　,37,89.6,0.6,0.1,0,9.5,0.3,0.2
7,7069,スターフルーツ　生　　　,30,91.4,0.7,0.1,0,7.5,1.8,0.3
7,7080,（すもも類）　にほんすもも　生　　,44,88.6,0.6,1,0,9.4,1.6,0.4
7,7081,（すもも類）　プルーン　生　　,49,86.2,0.7,0.1,0,12.6,1.9,0.4
7,7082,（すもも類）　プルーン　乾　　,235,33.3,2.5,0.2,0,62.4,7.2,1.6
7,7086,チェリモヤ　生　　　,78,78.1,1.3,0.3,0,19.8,2.2,0.5
7,7111,ドラゴンフルーツ　生　　　,50,85.7,1.4,0.3,0,11.8,1.9,0.8
7,7087,ドリアン　生　　　,133,66.4,2.3,3.3,0,27.1,2.1,0.9
7,7088,（なし類）　日本なし　生　　,43,88,0.3,0.1,0,11.3,0.9,0.3
7,7089,（なし類）　日本なし　缶詰　　,78,80.5,0.1,0.1,0,19.1,0.7,0.2
7,7090,（なし類）　中国なし　生　　,47,86.8,0.2,0.1,0,12.7,1.4,0.2
7,7091,（なし類）　西洋なし　生　　,54,84.9,0.3,0.1,0,14.4,1.9,0.3
7,7092,（なし類）　西洋なし　缶詰　　,85,78.8,0.2,0.1,0,20.7,1,0.2
7,7095,なつめ　乾　　　,287,21,3.9,2,0,71.4,12.5,1.7
7,7096,なつめやし　乾　　　,266,24.8,2.2,0.2,0,71.3,7,1.5
7,7097,パインアップル　生　　　,51,85.5,0.6,0.1,0,13.4,1.5,0.4
7,7098,パインアップル　果実飲料　ストレートジュース　　,41,88.2,0.3,0.1,0,11,0,0.4
7,7099,パインアップル　果実飲料　濃縮還元ジュース　　,41,88.3,0.1,0.1,0,11.1,0,0.4
7,7100,パインアップル　果実飲料　50 %果汁入り飲料,51,87.3,0.3,0.1,0,12.1,0,0.2
7,7101,パインアップル　果実飲料　10 %果汁入り飲料,50,87.6,,,0,12.4,0,
7,7102,パインアップル　缶詰　　　,84,78.9,0.4,0.1,0,20.3,0.5,0.3
7,7103,パインアップル　砂糖漬　　　,351,12,0.5,0.2,0,86.8,1.3,0.5
7,7104,ハスカップ　生　　　,53,85.5,0.7,0.6,0,12.8,2.1,0.4
7,7106,パッションフルーツ　果汁　生　　　,64,82,0.8,0.4,0,16.2,0,0.6
7,7107,バナナ　生　　　,86,75.4,1.1,0.2,0,22.5,1.1,0.8
7,7108,バナナ　乾　　　,299,14.3,3.8,0.4,0,78.5,7,3
7,7109,パパイア　完熟　生　　　,38,89.2,0.5,0.2,0,9.5,2.2,0.6
7,7110,パパイア　未熟　生　　　,39,88.7,1.3,0.1,0,9.4,2.2,0.5
7,7114,びわ　生　　　,40,88.6,0.3,0.1,0,10.6,1.6,0.4
7,7115,びわ　缶詰　　　,81,79.6,0.3,0.1,0,19.8,0.6,0.2
7,7116,ぶどう　生　　　,59,83.5,0.4,0.1,0,15.7,0.5,0.3
7,7117,ぶどう　干しぶどう　　　,301,14.5,2.7,0.2,0,80.7,4.1,1.9
7,7118,ぶどう　果実飲料　ストレートジュース　　,55,84.8,0.3,0.2,0,14.5,0.1,0.2
7,7119,ぶどう　果実飲料　濃縮還元ジュース　　,47,87.2,0.3,0.3,0,12.1,0.1,0.1
7,7120,ぶどう　果実飲料　70 %果汁入り飲料,52,86.8,0.2,,0,12.9,0.1,0.1
7,7121,ぶどう　果実飲料　10 %果汁入り飲料,52,86.9,,,0,13.1,,
7,7122,ぶどう　缶詰　　　,84,78.9,0.4,0.1,0,20.4,0.2,0.2
7,7123,ぶどう　ジャム　　　,193,51.4,0.5,0.1,0,47.5,1.5,0.5
7,7124,ブルーベリー　生　　　,49,86.4,0.5,0.1,0,12.9,3.3,0.1
7,7125,ブルーベリー　ジャム　　　,181,55.1,0.7,0.3,0,43.8,4.3,0.1
7,7172,ブルーベリー　乾　　　,286,21.9,2.7,1.9,0,72.5,17.6,1
7,7128,ホワイトサポテ　生　　　,74,79,1.5,0.1,0,18.9,3.1,0.5
7,7130,まくわうり　黄肉種　生　　　,32,90.8,0.8,0.1,0,7.8,1,0.5
7,7173,まくわうり　白肉種　生　　　,32,90.8,0.8,0.1,0,7.8,1,0.5
7,7131,マルメロ　生　　　,56,84.2,0.3,0.1,0,15.1,5.1,0.3
7,7132,マンゴー　生　　　,64,82,0.6,0.1,0,16.9,1.3,0.4
7,7133,マンゴスチン　生　　　,67,81.5,0.6,0.2,0,17.5,1.4,0.2
7,7134,メロン　温室メロン　生　　　,42,87.8,1.1,0.1,0,10.3,0.5,0.7
7,7135,メロン　露地メロン　緑肉種　生　,42,87.9,1,0.1,0,10.4,0.5,0.6
7,7174,メロン　露地メロン　赤肉種　生　　,42,87.9,1,0.1,0,10.4,0.5,0.6
7,7136,（もも類）　もも　生　　,40,88.7,0.6,0.1,0,10.2,1.3,0.4
7,7137,（もも類）　もも　30 %果汁入り飲料（ネクター）,48,88,0.2,0.1,0,11.6,0.4,0.1
7,7138,（もも類）　もも　缶詰　白肉種　果肉　,85,78.5,0.5,0.1,0,20.6,1.4,0.3
7,7175,（もも類）　もも　缶詰　黄肉種　果肉　,85,78.5,0.5,0.1,0,20.6,1.4,0.3
7,7139,（もも類）　もも　缶詰　液汁　,81,79.5,0.3,0.1,0,19.8,0.3,0.3
7,7140,（もも類）　ネクタリン　生　　,43,87.8,0.7,0.3,0,10.7,1.7,0.5
7,7141,やまもも　生　　　,44,87.8,0.5,0.2,0,11.3,1.1,0.2
7,7144,ライチー　生　　　,63,82.1,1,0.1,0,16.4,0.9,0.4
7,7146,ラズベリー　生　　　,41,88.2,1.1,0.1,0,10.2,4.7,0.4
7,7147,りゅうがん　乾　　　,283,19.4,5.1,0.4,0,72.9,2.8,2.2
7,7148,りんご　皮むき　生　　　,57,84.1,0.1,0.2,0,15.5,1.4,0.2
7,7176,りんご　皮つき　生　　　,61,83.1,0.2,0.3,0,16.2,1.9,0.2
7,7149,りんご　果実飲料　ストレートジュース　　,44,87.7,0.2,0.1,0,11.8,,0.2
7,7150,りんご　果実飲料　濃縮還元ジュース　　,43,88.1,0.1,0.2,0,11.4,,0.2
7,7151,りんご　果実飲料　50 %果汁入り飲料,46,88.3,0.1,,0,11.5,0,0.1
7,7152,りんご　果実飲料　30 %果汁入り飲料,46,88.5,,,0,11.4,0,0.1
7,7153,りんご　缶詰　　　,83,79.4,0.3,0.1,0,20.1,0.4,0.1
7,7154,りんご　ジャム　　　,213,46.9,0.2,0.1,0,52.7,0.8,0.1
8,8001,えのきたけ　生　　　,22,88.6,2.7,0.2,0,7.6,3.9,0.9
8,8002,えのきたけ　ゆで　　　,22,88.6,2.8,0.1,0,7.8,4.5,0.7
8,8037,えのきたけ　油いため　　　,58,83.3,3,3.9,0,8.8,4.6,1
8,8003,えのきたけ　味付け瓶詰　　　,85,74.1,3.6,0.3,0,16.9,4.1,5.1
8,8004,（きくらげ類）　あらげきくらげ　乾　　,171,13.1,6.9,0.7,0,77,79.5,2.2
8,8005,（きくらげ類）　あらげきくらげ　ゆで　　,35,82.3,1.2,0.1,0,16.1,16.3,0.3
8,8038,（きくらげ類）　あらげきくらげ　油いため　　,107,64.2,2.3,5.2,0,27.8,28.6,0.6
8,8006,（きくらげ類）　きくらげ　乾　　,167,14.9,7.9,2.1,0,71.1,57.4,4
8,8007,（きくらげ類）　きくらげ　ゆで　　,13,93.8,0.6,0.2,0,5.2,5.2,0.2
8,8008,（きくらげ類）　しろきくらげ　乾　　,162,14.6,4.9,0.7,0,74.5,68.7,5.3
8,8009,（きくらげ類）　しろきくらげ　ゆで　　,14,92.6,0.4,,0,6.7,6.4,0.3
8,8010,くろあわびたけ　生　　　,19,90.2,3.7,0.4,0,4.9,4.1,0.8
8,8039,しいたけ　生しいたけ　菌床栽培　生　　,19,90.3,3,0.3,0,5.7,4.2,0.6
8,8040,しいたけ　生しいたけ　菌床栽培　ゆで　　,17,91.5,2.5,0.4,0,5.1,4.4,0.5
8,8041,しいたけ　生しいたけ　菌床栽培　油いため　　,57,84.7,3.3,4.1,0,7.3,4.7,0.7
8,8042,しいたけ　生しいたけ　原木栽培　生　　,23,88.3,3.1,0.4,0,7.6,5.5,0.7
8,8043,しいたけ　生しいたけ　原木栽培　ゆで　　,19,90.8,2.4,0.4,0,5.9,4.8,0.4
8,8044,しいたけ　生しいたけ　原木栽培　油いため　　,73,81.3,3.8,5.4,,8.8,6.4,0.7
8,8013,しいたけ　乾しいたけ　乾　　,182,9.7,19.3,3.7,0,63.4,41,3.9
8,8014,しいたけ　乾しいたけ　ゆで　　,42,79.1,3.2,0.5,0,16.7,7.5,0.5
8,8015,（しめじ類）　はたけしめじ　生　　,15,92,2.6,0.3,0,4.5,2.7,0.7
8,8045,（しめじ類）　はたけしめじ　ゆで　　,17,91.3,2.6,0.3,0,5.1,4.6,0.6
8,8016,（しめじ類）　ぶなしめじ　生　　,18,90.8,2.7,0.6,0,5,3.7,0.9
8,8017,（しめじ類）　ぶなしめじ　ゆで　　,21,89.1,3.3,0.3,0,6.5,4.8,0.8
8,8046,（しめじ類）　ぶなしめじ　油いため　　,53,86.9,2.9,4.4,0,5,4.5,0.8
8,8018,（しめじ類）　ほんしめじ　生　　,12,93.6,2.5,0.4,0,2.8,1.9,0.6
8,8047,（しめじ類）　ほんしめじ　ゆで　　,16,92.1,2.8,0.6,0,4.1,3.3,0.5
8,8019,たもぎたけ　生　　　,16,91.7,3.6,0.3,0,3.7,3.3,0.7
8,8020,なめこ　生　　　,15,92.4,1.7,0.2,1,5.2,3.3,0.5
8,8021,なめこ　ゆで　　　,14,92.7,1.6,0.1,0,5.1,2.7,0.5
8,8022,なめこ　水煮缶詰　　　,9,95.5,1,0.1,0,3.2,2.5,0.2
8,8023,ぬめりすぎたけ　生　　　,15,92.6,2.3,0.4,0,4.1,2.5,0.6
8,8024,（ひらたけ類）　うすひらたけ　生　　,23,88,6.1,0.2,0,4.8,3.8,0.9
8,8025,（ひらたけ類）　エリンギ　生　　,19,90.2,2.8,0.4,0,6,3.4,0.7
8,8048,（ひらたけ類）　エリンギ　ゆで　　,21,89.3,3.2,0.5,0,6.5,4.8,0.5
8,8049,（ひらたけ類）　エリンギ　焼き　　,29,85.3,4.2,0.5,0,9.1,5.4,1
8,8050,（ひらたけ類）　エリンギ　油いため　　,55,84.2,3.2,3.7,0,8.1,4.2,0.8
8,8026,（ひらたけ類）　ひらたけ　生　　,20,89.4,3.3,0.3,0,6.2,2.6,0.8
8,8027,（ひらたけ類）　ひらたけ　ゆで　　,21,89.1,3.4,0.2,0,6.6,3.7,0.7
8,8028,まいたけ　生　　　,15,92.7,2,0.5,0,4.4,3.5,0.6
8,8029,まいたけ　ゆで　　　,18,91.1,1.6,0.5,0,6.4,4.3,0.3
8,8051,まいたけ　油いため　　　,56,85.5,2.6,4.4,0,6.8,4.7,0.7
8,8030,まいたけ　乾　　　,181,9.3,21.9,3.9,0,59.9,40.9,5
8,8031,マッシュルーム　生　　　,11,93.9,2.9,0.3,0,2.1,2,0.8
8,8032,マッシュルーム　ゆで　　　,16,91.5,3.8,0.2,0,3.7,3.3,0.8
8,8052,マッシュルーム　油いため　　　,56,86.4,3.6,4.5,0,4.5,3.4,1
8,8033,マッシュルーム　水煮缶詰　　　,14,92,3.4,0.2,0,3.3,3.2,1.1
8,8034,まつたけ　生　　　,23,88.3,2,0.6,0,8.2,4.7,0.9
8,8036,やなぎまつたけ　生　　　,13,92.8,2.4,0.1,0,4,3,0.7
9,9001,あおさ　素干し　　　,130,16.9,22.1,0.6,1,41.7,29.1,18.7
9,9002,あおのり　素干し　　　,164,6.5,29.4,5.2,,41,35.2,17.8
9,9003,あまのり　ほしのり　　　,173,8.4,39.4,3.7,21,38.7,31.2,9.8
9,9004,あまのり　焼きのり　　　,188,2.3,41.4,3.7,22,44.3,36,8.3
9,9005,あまのり　味付けのり　　　,359,3.4,40,3.5,21,41.8,25.2,11.3
9,9006,あらめ　蒸し干し　　　,140,16.7,12.4,0.7,0,56.2,48,14
9,9007,いわのり　素干し　　　,151,8.4,34.8,0.7,30,39.1,36.4,17
9,9012,うみぶどう　生　　　,4,97,0.5,0.1,0,1.2,0.8,1.2
9,9008,えごのり　素干し　　　,143,15.2,9,0.1,14,62.2,53.3,13.5
9,9009,えごのり　おきうと　　　,6,96.9,0.3,0.1,1,2.5,2.5,0.2
9,9010,おごのり　塩蔵　塩抜き　　　,21,89,1.3,0.1,11,8.8,7.5,0.8
9,9011,かわのり　素干し　　　,167,13.7,38.1,1.6,1,41.7,41.7,4.9
9,9013,（こんぶ類）　えながおにこんぶ　素干し　　,138,10.4,11,1,,55.7,24.9,21.9
9,9014,（こんぶ類）　がごめこんぶ　素干し　　,142,8.3,7.9,0.5,0,62.1,34.2,21.2
9,9015,（こんぶ類）　ながこんぶ　素干し　　,140,10,8.3,1.5,0,58.5,36.8,21.7
9,9016,（こんぶ類）　ほそめこんぶ　素干し　　,147,11.3,6.9,1.7,0,62.9,32.9,17.2
9,9017,（こんぶ類）　まこんぶ　素干し　　,145,9.5,8.2,1.2,0,61.5,27.1,19.6
9,9018,（こんぶ類）　みついしこんぶ　素干し　　,153,9.2,7.7,1.9,0,64.7,34.8,16.5
9,9019,（こんぶ類）　りしりこんぶ　素干し　　,138,13.2,8,2,0,56.5,31.4,20.3
9,9020,（こんぶ類）　刻み昆布　　　,105,15.5,5.4,0.5,0,46,39.1,32.6
9,9021,（こんぶ類）　削り昆布　　　,117,24.4,6.5,0.9,0,50.2,28.2,18
9,9022,（こんぶ類）　塩昆布　　　,110,24.1,16.9,0.4,0,37,13.1,21.6
9,9023,（こんぶ類）　つくだ煮　　　,168,49.6,6,1,0,33.3,6.8,9.5
9,9024,すいぜんじのり　素干し　水戻し　　　,7,96.1,1.5,,,2.1,2.1,0.3
9,9025,てんぐさ　素干し　　　,144,15.2,16.1,1,51,53.8,47.3,13.9
9,9026,てんぐさ　ところてん　　　,2,99.1,0.2,0,,0.6,0.6,0.1
9,9027,てんぐさ　角寒天　　　,154,20.5,2.4,0.2,,74.1,74.1,2.8
9,9028,てんぐさ　寒天　　　,3,98.5,,,0,1.5,1.5,
9,9049,てんぐさ　粉寒天　　　,165,16.7,0.2,0.3,0,81.7,79,1.2
9,9029,とさかのり　赤とさか　塩蔵　塩抜き　　,14,92.1,1.5,0.1,9,5.1,4,1.2
9,9030,とさかのり　青とさか　塩蔵　塩抜き　　,13,92.2,0.9,0.2,9,4.9,4.1,1.8
9,9050,ひじき　ほしひじき　ステンレス釜　乾　　,149,6.5,9.2,3.2,,58.4,51.8,22.7
9,9051,ひじき　ほしひじき　ステンレス釜　ゆで　　,10,94.8,0.7,0.3,0,3.4,3.7,0.8
9,9052,ひじき　ほしひじき　ステンレス釜　油いため　　,51,89.5,0.8,4.7,0,4.1,4.5,1
9,9053,ひじき　ほしひじき　鉄釜　乾　　,145,6.5,9.2,3.2,,56,51.8,25.2
9,9054,ひじき　ほしひじき　鉄釜　ゆで　　,10,94.8,0.7,0.3,0,3.4,3.7,0.8
9,9055,ひじき　ほしひじき　鉄釜　油いため　　,51,89.5,0.8,4.7,0,4.1,4.5,1
9,9032,ひとえぐさ　素干し　　　,130,16,16.6,1,,46.3,44.2,20.1
9,9033,ひとえぐさ　つくだ煮　　　,154,56.5,14.4,1.3,1,21.1,4.1,6.7
